Area,Consumption Segment,Country,Measure Names,"Sector, Category or Product",Measure Values
Urban,All,Swaziland,Local Currency,Energy,130.318802382
National,Higher,Tajikistan,US$,Energy,1.889244752
National,Higher,Tajikistan,$PPP,Energy,5.867377852
National,Higher,Tajikistan,Local Currency,Energy,8.273002771
National,Middle,Tajikistan,US$,Energy,177.955996653
National,Middle,Tajikistan,$PPP,Energy,552.673269036
National,Middle,Tajikistan,Local Currency,Energy,779.269309341
National,Lowest,Tajikistan,US$,Energy,48.603380003
National,Lowest,Tajikistan,$PPP,Energy,150.946241868
National,Lowest,Tajikistan,Local Currency,Energy,212.834201034
National,Low,Tajikistan,US$,Energy,501.986783447
National,Low,Tajikistan,$PPP,Energy,1559.007180648
National,Low,Tajikistan,Local Currency,Energy,2198.200124714
National,All,Tajikistan,US$,Energy,730.435404784
National,All,Tajikistan,$PPP,Energy,2268.494069184
National,All,Tajikistan,Local Currency,Energy,3198.576637550
Rural,Higher,Tajikistan,US$,Energy,0
Rural,Higher,Tajikistan,$PPP,Energy,0
Rural,Higher,Tajikistan,Local Currency,Energy,0
Rural,Middle,Tajikistan,US$,Energy,130.917743877
Rural,Middle,Tajikistan,$PPP,Energy,406.587801728
Rural,Middle,Tajikistan,Local Currency,Energy,573.288800436
Rural,Lowest,Tajikistan,US$,Energy,41.475041114
Rural,Lowest,Tajikistan,$PPP,Energy,128.807946837
Rural,Lowest,Tajikistan,Local Currency,Energy,181.619205040
Rural,Low,Tajikistan,US$,Energy,407.626099598
Rural,Low,Tajikistan,$PPP,Energy,1265.953680951
Rural,Low,Tajikistan,Local Currency,Energy,1784.994690141
Rural,All,Tajikistan,US$,Energy,580.018884518
Rural,All,Tajikistan,$PPP,Energy,1801.349429293
Rural,All,Tajikistan,Local Currency,Energy,2539.902695303
Urban,Higher,Tajikistan,US$,Energy,1.889244752
Urban,Higher,Tajikistan,$PPP,Energy,5.867377852
Urban,Higher,Tajikistan,Local Currency,Energy,8.273002771
Urban,Middle,Tajikistan,US$,Energy,47.038252803
Urban,Middle,Tajikistan,$PPP,Energy,146.085467392
Urban,Middle,Tajikistan,Local Currency,Energy,205.980509023
Urban,Lowest,Tajikistan,US$,Energy,7.128338911
Urban,Lowest,Tajikistan,$PPP,Energy,22.138295101
Urban,Lowest,Tajikistan,Local Currency,Energy,31.214996092
Urban,Low,Tajikistan,US$,Energy,94.360683879
Urban,Low,Tajikistan,$PPP,Energy,293.053499791
Urban,Low,Tajikistan,Local Currency,Energy,413.205434705
Urban,All,Tajikistan,US$,Energy,150.416520294
Urban,All,Tajikistan,$PPP,Energy,467.144639977
Urban,All,Tajikistan,Local Currency,Energy,658.673942368
National,Higher,Tanzania,US$,Energy,0.100550365
National,Higher,Tanzania,$PPP,Energy,0.217538128
National,Higher,Tanzania,Local Currency,Energy,141.702813828
National,Middle,Tanzania,US$,Energy,1.923882976
National,Middle,Tanzania,$PPP,Energy,4.162271331
National,Middle,Tanzania,Local Currency,Energy,2711.274409322
National,Lowest,Tanzania,US$,Energy,45.740027190
National,Lowest,Tanzania,$PPP,Energy,98.957372274
National,Lowest,Tanzania,Local Currency,Energy,64460.139597714
National,Low,Tanzania,US$,Energy,15.419364467
National,Low,Tanzania,$PPP,Energy,33.359398398
National,Low,Tanzania,Local Currency,Energy,21730.078600884
National,All,Tanzania,US$,Energy,63.183824997
National,All,Tanzania,$PPP,Energy,136.696580132
National,All,Tanzania,Local Currency,Energy,89043.195421727
Rural,Higher,Tanzania,US$,Energy,0
Rural,Higher,Tanzania,$PPP,Energy,0
Rural,Higher,Tanzania,Local Currency,Energy,0
Rural,Middle,Tanzania,US$,Energy,0.023562463
Rural,Middle,Tanzania,$PPP,Energy,0.050976784
Rural,Middle,Tanzania,Local Currency,Energy,33.205920013
Rural,Lowest,Tanzania,US$,Energy,30.007620648
Rural,Lowest,Tanzania,$PPP,Energy,64.920715398
Rural,Lowest,Tanzania,Local Currency,Energy,42288.899565451
Rural,Low,Tanzania,US$,Energy,4.423345433
Rural,Low,Tanzania,$PPP,Energy,9.569794065
Rural,Low,Tanzania,Local Currency,Energy,6233.696865105
Rural,All,Tanzania,US$,Energy,34.454528544
Rural,All,Tanzania,$PPP,Energy,74.541486246
Rural,All,Tanzania,Local Currency,Energy,48555.802350559
Urban,Higher,Tanzania,US$,Energy,0.100550365
Urban,Higher,Tanzania,$PPP,Energy,0.217538128
Urban,Higher,Tanzania,Local Currency,Energy,141.702813828
Urban,Middle,Tanzania,US$,Energy,1.900320513
Urban,Middle,Tanzania,$PPP,Energy,4.111294548
Urban,Middle,Tanzania,Local Currency,Energy,2678.068489311
Urban,Lowest,Tanzania,US$,Energy,15.732406542
Urban,Lowest,Tanzania,$PPP,Energy,34.036656876
Urban,Lowest,Tanzania,Local Currency,Energy,22171.240032269
Urban,Low,Tanzania,US$,Energy,10.996019034
Urban,Low,Tanzania,$PPP,Energy,23.789604334
Urban,Low,Tanzania,Local Currency,Energy,15496.381735787
Urban,All,Tanzania,US$,Energy,28.729296453
Urban,All,Tanzania,$PPP,Energy,62.155093885
Urban,All,Tanzania,Local Currency,Energy,40487.393071174
National,Higher,Thailand,US$,Energy,491.186886616
National,Higher,Thailand,$PPP,Energy,861.160166508
National,Higher,Thailand,Local Currency,Energy,15563.747689302
National,Middle,Thailand,US$,Energy,1967.883329745
National,Middle,Thailand,$PPP,Energy,3450.138393532
National,Middle,Thailand,Local Currency,Energy,62354.351186296
National,Lowest,Thailand,US$,Energy,130.120035756
National,Lowest,Thailand,$PPP,Energy,228.129444639
National,Lowest,Thailand,Local Currency,Energy,4122.983452953
National,Low,Thailand,US$,Energy,2139.900610706
National,Low,Thailand,$PPP,Energy,3751.723053772
National,Low,Thailand,Local Currency,Energy,67804.890750820
National,All,Thailand,US$,Energy,4729.090862818
National,All,Thailand,$PPP,Energy,8291.151058444
National,All,Thailand,Local Currency,Energy,149845.973079256
Rural,Higher,Thailand,US$,Energy,38.796714018
Rural,Higher,Thailand,$PPP,Energy,68.019292888
Rural,Higher,Thailand,Local Currency,Energy,1229.312680366
Rural,Middle,Thailand,US$,Energy,612.932152566
Rural,Middle,Thailand,$PPP,Energy,1074.606771770
Rural,Middle,Thailand,Local Currency,Energy,19421.368186206
Rural,Lowest,Thailand,US$,Energy,114.357929776
Rural,Lowest,Thailand,$PPP,Energy,200.494957278
Rural,Lowest,Thailand,Local Currency,Energy,3623.545362887
Rural,Low,Thailand,US$,Energy,1558.961244398
Rural,Low,Thailand,$PPP,Energy,2733.206771980
Rural,Low,Thailand,Local Currency,Energy,49397.245989992
Rural,All,Thailand,US$,Energy,2325.048040755
Rural,All,Thailand,$PPP,Energy,4076.327793911
Rural,All,Thailand,Local Currency,Energy,73671.472219350
Urban,Higher,Thailand,US$,Energy,452.390172599
Urban,Higher,Thailand,$PPP,Energy,793.140873622
Urban,Higher,Thailand,Local Currency,Energy,14334.435008963
Urban,Middle,Thailand,US$,Energy,1354.951177180
Urban,Middle,Thailand,$PPP,Energy,2375.531621763
Urban,Middle,Thailand,Local Currency,Energy,42932.983000127
Urban,Lowest,Thailand,US$,Energy,15.762105981
Urban,Lowest,Thailand,$PPP,Energy,27.634487363
Urban,Lowest,Thailand,Local Currency,Energy,499.438090113
Urban,Low,Thailand,US$,Energy,580.939366309
Urban,Low,Thailand,$PPP,Energy,1018.516281794
Urban,Low,Thailand,Local Currency,Energy,18407.644760870
Urban,All,Thailand,US$,Energy,2404.042822065
Urban,All,Thailand,$PPP,Energy,4214.823264535
Urban,All,Thailand,Local Currency,Energy,76174.500859944
National,Higher,Timor Leste,US$,Energy,0.048125999
National,Higher,Timor Leste,$PPP,Energy,0.081569490
National,Higher,Timor Leste,Local Currency,Energy,0.048125999
National,Middle,Timor Leste,US$,Energy,2.252295255
National,Middle,Timor Leste,$PPP,Energy,3.817449585
National,Middle,Timor Leste,Local Currency,Energy,2.252295255
National,Lowest,Timor Leste,US$,Energy,8.845865912
National,Lowest,Timor Leste,$PPP,Energy,14.992993071
National,Lowest,Timor Leste,Local Currency,Energy,8.845865912
National,Low,Timor Leste,US$,Energy,8.574895343
National,Low,Timor Leste,$PPP,Energy,14.533720921
National,Low,Timor Leste,Local Currency,Energy,8.574895343
National,All,Timor Leste,US$,Energy,19.721182413
National,All,Timor Leste,$PPP,Energy,33.425732904
National,All,Timor Leste,Local Currency,Energy,19.721182413
Rural,Higher,Timor Leste,US$,Energy,0
Rural,Higher,Timor Leste,$PPP,Energy,0
Rural,Higher,Timor Leste,Local Currency,Energy,0
Rural,Middle,Timor Leste,US$,Energy,0.069893735
Rural,Middle,Timor Leste,$PPP,Energy,0.118463958
Rural,Middle,Timor Leste,Local Currency,Energy,0.069893735
Rural,Lowest,Timor Leste,US$,Energy,6.017940459
Rural,Lowest,Timor Leste,$PPP,Energy,10.199899084
Rural,Lowest,Timor Leste,Local Currency,Energy,6.017940459
Rural,Low,Timor Leste,US$,Energy,1.857961627
Rural,Low,Timor Leste,$PPP,Energy,3.149087503
Rural,Low,Timor Leste,Local Currency,Energy,1.857961627
Rural,All,Timor Leste,US$,Energy,7.945795766
Rural,All,Timor Leste,$PPP,Energy,13.467450450
Rural,All,Timor Leste,Local Currency,Energy,7.945795766
Urban,Higher,Timor Leste,US$,Energy,0.048125999
Urban,Higher,Timor Leste,$PPP,Energy,0.081569490
Urban,Higher,Timor Leste,Local Currency,Energy,0.048125999
Urban,Middle,Timor Leste,US$,Energy,2.182401548
Urban,Middle,Timor Leste,$PPP,Energy,3.698985675
Urban,Middle,Timor Leste,Local Currency,Energy,2.182401548
Urban,Lowest,Timor Leste,US$,Energy,2.827925487
Urban,Lowest,Timor Leste,$PPP,Energy,4.793094046
Urban,Lowest,Timor Leste,Local Currency,Energy,2.827925487
Urban,Low,Timor Leste,US$,Energy,6.716933751
Urban,Low,Timor Leste,$PPP,Energy,11.384633476
Urban,Low,Timor Leste,Local Currency,Energy,6.716933751
Urban,All,Timor Leste,US$,Energy,11.775386682
Urban,All,Timor Leste,$PPP,Energy,19.958282512
Urban,All,Timor Leste,Local Currency,Energy,11.775386682
National,Higher,Togo,US$,Energy,0
National,Higher,Togo,$PPP,Energy,0
National,Higher,Togo,Local Currency,Energy,0
National,Middle,Togo,US$,Energy,5.930179577
National,Middle,Togo,$PPP,Energy,9.976601495
National,Middle,Togo,Local Currency,Energy,2937.081550451
National,Lowest,Togo,US$,Energy,74.464801621
National,Lowest,Togo,$PPP,Energy,125.275405498
National,Lowest,Togo,Local Currency,Energy,36880.703552540
National,Low,Togo,US$,Energy,34.983923508
National,Low,Togo,$PPP,Energy,58.854990652
National,Low,Togo,Local Currency,Energy,17326.732683080
National,All,Togo,US$,Energy,115.378904706
National,All,Togo,$PPP,Energy,194.106997646
National,All,Togo,Local Currency,Energy,57144.517785964
Rural,Higher,Togo,US$,Energy,0
Rural,Higher,Togo,$PPP,Energy,0
Rural,Higher,Togo,Local Currency,Energy,0
Rural,Middle,Togo,US$,Energy,0.011285213
Rural,Middle,Togo,$PPP,Energy,0.018985609
Rural,Middle,Togo,Local Currency,Energy,5.589306478
Rural,Lowest,Togo,US$,Energy,31.877742362
Rural,Lowest,Togo,$PPP,Energy,53.629325720
Rural,Lowest,Togo,Local Currency,Energy,15788.312603990
Rural,Low,Togo,US$,Energy,2.540101694
Rural,Low,Togo,$PPP,Energy,4.273324615
Rural,Low,Togo,Local Currency,Energy,1258.053946579
Rural,All,Togo,US$,Energy,34.429129269
Rural,All,Togo,$PPP,Energy,57.921635944
Rural,All,Togo,Local Currency,Energy,17051.955856991
Urban,Higher,Togo,US$,Energy,0
Urban,Higher,Togo,$PPP,Energy,0
Urban,Higher,Togo,Local Currency,Energy,0
Urban,Middle,Togo,US$,Energy,5.918894364
Urban,Middle,Togo,$PPP,Energy,9.957615886
Urban,Middle,Togo,Local Currency,Energy,2931.492243987
Urban,Lowest,Togo,US$,Energy,42.587059259
Urban,Lowest,Togo,$PPP,Energy,71.646079779
Urban,Lowest,Togo,Local Currency,Energy,21092.390948602
Urban,Low,Togo,US$,Energy,32.443821814
Urban,Low,Togo,$PPP,Energy,54.581666038
Urban,Low,Togo,Local Currency,Energy,16068.678736546
Urban,All,Togo,US$,Energy,80.949775437
Urban,All,Togo,$PPP,Energy,136.185361702
Urban,All,Togo,Local Currency,Energy,40092.561929019
National,Higher,Turkey,US$,Energy,2013.468654896
National,Higher,Turkey,$PPP,Energy,2604.340265326
National,Higher,Turkey,Local Currency,Energy,3026.243388308
National,Middle,Turkey,US$,Energy,8350.011343127
National,Middle,Turkey,$PPP,Energy,10800.401935215
National,Middle,Turkey,Local Currency,Energy,12550.06704872
National,Lowest,Turkey,US$,Energy,363.573044614
National,Lowest,Turkey,$PPP,Energy,470.267027587
National,Lowest,Turkey,Local Currency,Energy,546.450286056
National,Low,Turkey,US$,Energy,5000.089897838
National,Low,Turkey,$PPP,Energy,6467.414041696
National,Low,Turkey,Local Currency,Energy,7515.135116451
National,All,Turkey,US$,Energy,15727.142940339
National,All,Turkey,$PPP,Energy,20342.423269646
National,All,Turkey,Local Currency,Energy,23637.895839329
Rural,Higher,Turkey,US$,Energy,1469.863754392
Rural,Higher,Turkey,$PPP,Energy,1901.209313985
Rural,Higher,Turkey,Local Currency,Energy,2209.205222851
Rural,Middle,Turkey,US$,Energy,3750.085255656
Rural,Middle,Turkey,$PPP,Energy,4850.583596601
Rural,Middle,Turkey,Local Currency,Energy,5636.378139251
Rural,Lowest,Turkey,US$,Energy,21.355294818
Rural,Lowest,Turkey,$PPP,Energy,27.622210079
Rural,Lowest,Turkey,Local Currency,Energy,32.097008112
Rural,Low,Turkey,US$,Energy,961.345764264
Rural,Low,Turkey,$PPP,Energy,1243.461862038
Rural,Low,Turkey,Local Currency,Energy,1444.902683688
Rural,All,Turkey,US$,Energy,6202.650068996
Rural,All,Turkey,$PPP,Energy,8022.876982532
Rural,All,Turkey,Local Currency,Energy,9322.583053702
Urban,Higher,Turkey,US$,Energy,543.604900539
Urban,Higher,Turkey,$PPP,Energy,703.130951385
Urban,Higher,Turkey,Local Currency,Energy,817.038165510
Urban,Middle,Turkey,US$,Energy,4599.926087521
Urban,Middle,Turkey,$PPP,Energy,5949.818338678
Urban,Middle,Turkey,Local Currency,Energy,6913.688909544
Urban,Lowest,Turkey,US$,Energy,342.217749839
Urban,Lowest,Turkey,$PPP,Energy,442.644817563
Urban,Lowest,Turkey,Local Currency,Energy,514.353278008
Urban,Low,Turkey,US$,Energy,4038.744133628
Urban,Low,Turkey,$PPP,Energy,5223.952179727
Urban,Low,Turkey,Local Currency,Energy,6070.232432843
Urban,All,Turkey,US$,Energy,9524.492871390
Urban,All,Turkey,$PPP,Energy,12319.546287176
Urban,All,Turkey,Local Currency,Energy,14315.312785699
National,Higher,Uganda,US$,Energy,4.464363605
National,Higher,Uganda,$PPP,Energy,9.720040156
National,Higher,Uganda,Local Currency,Energy,9721.410681973
National,Middle,Uganda,US$,Energy,56.540648904
National,Middle,Uganda,$PPP,Energy,123.103184796
National,Middle,Uganda,Local Currency,Energy,123120.54234507
National,Lowest,Uganda,US$,Energy,438.263697536
National,Lowest,Uganda,$PPP,Energy,954.210077059
National,Lowest,Uganda,Local Currency,Energy,954344.620679873
National,Low,Uganda,US$,Energy,186.613099605
National,Low,Uganda,$PPP,Energy,406.303559149
National,Low,Uganda,Local Currency,Energy,406360.847950355
National,All,Uganda,US$,Energy,685.881809650
National,All,Uganda,$PPP,Energy,1493.336861160
National,All,Uganda,Local Currency,Energy,1493547.42165716
Rural,Higher,Uganda,US$,Energy,0.076895589
Rural,Higher,Uganda,$PPP,Energy,0.167421000
Rural,Higher,Uganda,Local Currency,Energy,167.444606065
Rural,Middle,Uganda,US$,Energy,11.496685766
Rural,Middle,Uganda,$PPP,Energy,25.031170668
Rural,Middle,Uganda,Local Currency,Energy,25034.700063355
Rural,Lowest,Uganda,US$,Energy,380.083888524
Rural,Lowest,Uganda,$PPP,Energy,827.538029263
Rural,Lowest,Uganda,Local Currency,Energy,827654.712125596
Rural,Low,Uganda,US$,Energy,97.796194022
Rural,Low,Uganda,$PPP,Energy,212.926861974
Rural,Low,Uganda,Local Currency,Energy,212956.884661119
Rural,All,Uganda,US$,Energy,489.453663901
Rural,All,Uganda,$PPP,Energy,1065.663482905
Rural,All,Uganda,Local Currency,Energy,1065813.74145603
Urban,Higher,Uganda,US$,Energy,4.387468015
Urban,Higher,Uganda,$PPP,Energy,9.552619157
Urban,Higher,Uganda,Local Currency,Energy,9553.966075916
Urban,Middle,Uganda,US$,Energy,45.043963137
Urban,Middle,Uganda,$PPP,Energy,98.072014128
Urban,Middle,Uganda,Local Currency,Energy,98085.842281762
Urban,Lowest,Uganda,US$,Energy,58.179809013
Urban,Lowest,Uganda,$PPP,Energy,126.672047796
Urban,Lowest,Uganda,Local Currency,Energy,126689.908554344
Urban,Low,Uganda,US$,Energy,88.816905584
Urban,Low,Uganda,$PPP,Energy,193.376697175
Urban,Low,Uganda,Local Currency,Energy,193403.96328928
Urban,All,Uganda,US$,Energy,196.428145749
Urban,All,Uganda,$PPP,Energy,427.673378255
Urban,All,Uganda,Local Currency,Energy,427733.680201175
National,Higher,Ukraine,US$,Energy,150.530951987
National,Higher,Ukraine,$PPP,Energy,399.536332766
National,Higher,Ukraine,Local Currency,Energy,1194.613634970
National,Middle,Ukraine,US$,Energy,2870.432970039
National,Middle,Ukraine,$PPP,Energy,7618.647508437
National,Middle,Ukraine,Local Currency,Energy,22779.756050226
National,Lowest,Ukraine,US$,Energy,7.285668563
National,Lowest,Ukraine,$PPP,Energy,19.337480172
National,Lowest,Ukraine,Local Currency,Energy,57.819065713
National,Low,Ukraine,US$,Energy,1601.467472013
National,Low,Ukraine,$PPP,Energy,4250.583898963
National,Low,Ukraine,Local Currency,Energy,12709.245857899
National,All,Ukraine,US$,Energy,4629.717062578
National,All,Ukraine,$PPP,Energy,12288.105220273
National,All,Ukraine,Local Currency,Energy,36741.434608617
Rural,Higher,Ukraine,US$,Energy,12.574020162
Rural,Higher,Ukraine,$PPP,Energy,33.373720404
Rural,Higher,Ukraine,Local Currency,Energy,99.787424008
Rural,Middle,Ukraine,US$,Energy,728.118229667
Rural,Middle,Ukraine,$PPP,Energy,1932.557281151
Rural,Middle,Ukraine,Local Currency,Energy,5778.346270640
Rural,Lowest,Ukraine,US$,Energy,3.450438670
Rural,Lowest,Ukraine,$PPP,Energy,9.158087386
Rural,Lowest,Ukraine,Local Currency,Energy,27.382681284
Rural,Low,Ukraine,US$,Energy,596.403656321
Rural,Low,Ukraine,$PPP,Energy,1582.963015573
Rural,Low,Ukraine,Local Currency,Energy,4733.059416565
Rural,All,Ukraine,US$,Energy,1340.546344798
Rural,All,Ukraine,$PPP,Energy,3558.052104453
Rural,All,Ukraine,Local Currency,Energy,10638.575792316
Urban,Higher,Ukraine,US$,Energy,137.956931831
Urban,Higher,Ukraine,$PPP,Energy,366.162612378
Urban,Higher,Ukraine,Local Currency,Energy,1094.826211010
Urban,Middle,Ukraine,US$,Energy,2142.314740380
Urban,Middle,Ukraine,$PPP,Energy,5686.090227309
Urban,Middle,Ukraine,Local Currency,Energy,17001.409779654
Urban,Lowest,Ukraine,US$,Energy,3.835229904
Urban,Lowest,Ukraine,$PPP,Energy,10.179392816
Urban,Lowest,Ukraine,Local Currency,Energy,30.436384520
Urban,Low,Ukraine,US$,Energy,1005.063815702
Urban,Low,Ukraine,$PPP,Energy,2667.620883416
Urban,Low,Ukraine,Local Currency,Energy,7976.186441413
Urban,All,Ukraine,US$,Energy,3289.170717789
